CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
高雄市,2007,6,120.20,22.80,8.89169,
高雄市,2007,7,120.20,22.80,3.47963,
高雄市,2007,8,120.20,22.80,35.9883,
高雄市,2007,9,120.20,22.80,5.31166,
高雄市,2007,10,120.20,22.80,3.47717,
高雄市,2007,11,120.20,22.80,0.73753,
高雄市,2007,12,120.20,22.80,0,
高雄市,2008,1,120.20,22.80,0.104492,
高雄市,2008,2,120.20,22.80,0.0980466,
高雄市,2008,3,120.20,22.80,0.0775675,
高雄市,2008,4,120.20,22.80,0.0502235,
高雄市,2008,5,120.20,22.80,1.69573,
高雄市,2008,6,120.20,22.80,27.6474,
高雄市,2008,7,120.20,22.80,20.9811,
高雄市,2008,8,120.20,22.80,1.32264,
高雄市,2008,9,120.20,22.80,9.73773,
高雄市,2008,10,120.20,22.80,0.000764026,
高雄市,2008,11,120.20,22.80,0.89516,
